"date","publication","url","age_group","vaccine_status","pop_diagnoses","diagnoses","pop_day_diagnoses","diagnoses_start","diagnoses_end","total_diagnoses","perc_pop_diagnoses","perc_diagnoses","pop_hosp","hosp","pop_day_hosp","hosp_start","hosp_end","total_hosp","perc_pop_hosp","perc_hosp","pop_icu","icu","pop_day_icu","icu_start","icu_end","total_icu","perc_pop_icu","perc_icu","pop_deaths","deaths","pop_day_deaths","deaths_start","deaths_end","total_deaths","perc_pop_deaths","perc_deaths"
2021-08-11,2021-08-13,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf","12_39","VACCINATI CON CICLO INCOMPLETO",4558902,13561,2021-07-24,2021-07-09,2021-08-08,17435555,0.261471573,"0.00297462",4558902,93,2021-07-24,2021-07-02,2021-08-01,17435555,0.261471573,"0.0000204",4558902,2,2021-07-24,2021-07-02,2021-08-01,17435555,0.261471573,"0.000000439",4558902,0,2021-07-24,2021-06-18,2021-07-18,17435555,0.261471573,"0"
2021-08-11,2021-08-13,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf","12_39","VACCINATI CON CICLO COMPLETO",2656332,5552,2021-07-24,2021-07-09,2021-08-08,17435555,0.152351445,"0.0020901",2656332,34,2021-07-24,2021-07-02,2021-08-01,17435555,0.152351445,"0.0000128",2656332,0,2021-07-24,2021-07-02,2021-08-01,17435555,0.152351445,"0",2656332,0,2021-07-24,2021-06-18,2021-07-18,17435555,0.152351445,"0"
2021-08-11,2021-08-13,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf","40_59","NON VACCINATI",6790774,16853,2021-07-24,2021-07-09,2021-08-08,18447460,0.36811431,"0.00248175",6790774,1081,2021-07-24,2021-07-02,2021-08-01,18447460,0.36811431,"0.000159187",6790774,82,2021-07-24,2021-07-02,2021-08-01,18447460,0.36811431,"0.0000121",6790774,24,2021-07-24,2021-06-18,2021-07-18,18447460,0.36811431,"0.00000353"
2021-08-11,2021-08-13,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf","40_59","VACCINATI CON CICLO INCOMPLETO",4302256,5801,2021-07-24,2021-07-09,2021-08-08,18447460,0.233216714,"0.001348362",4302256,101,2021-07-24,2021-07-02,2021-08-01,18447460,0.233216714,"0.0000235",4302256,6,2021-07-24,2021-07-02,2021-08-01,18447460,0.233216714,"0.00000139",4302256,2,2021-07-24,2021-06-18,2021-07-18,18447460,0.233216714,"0.000000465"
2021-08-11,2021-08-13,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf","40_59","VACCINATI CON CICLO COMPLETO",7354430,6873,2021-07-24,2021-07-09,2021-08-08,18447460,0.398668977,"0.000934539",7354430,89,2021-07-24,2021-07-02,2021-08-01,18447460,0.398668977,"0.0000121",7354430,6,2021-07-24,2021-07-02,2021-08-01,18447460,0.398668977,"0.000000816",7354430,0,2021-07-24,2021-06-18,2021-07-18,18447460,0.398668977,"0"
2021-08-11,2021-08-13,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf","60_79","NON VACCINATI",2893691,4101,2021-07-24,2021-07-09,2021-08-08,13572779,0.213198123,"0.001417221",2893691,637,2021-07-24,2021-07-02,2021-08-01,13572779,0.213198123,"0.000220134",2893691,104,2021-07-24,2021-07-02,2021-08-01,13572779,0.213198123,"0.0000359",2893691,64,2021-07-24,2021-06-18,2021-07-18,13572779,0.213198123,"0.0000221"
2021-08-11,2021-08-13,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf","60_79","VACCINATI CON CICLO INCOMPLETO",2343633,2104,2021-07-24,2021-07-09,2021-08-08,13572779,0.172671566,"0.000897751",2343633,160,2021-07-24,2021-07-02,2021-08-01,13572779,0.172671566,"0.0000683",2343633,13,2021-07-24,2021-07-02,2021-08-01,13572779,0.172671566,"0.00000555",2343633,7,2021-07-24,2021-06-18,2021-07-18,13572779,0.172671566,"0.00000299"
2021-08-11,2021-08-13,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf","60_79","VACCINATI CON CICLO COMPLETO",8335455,4445,2021-07-24,2021-07-09,2021-08-08,13572779,0.614130312,"0.000533264",8335455,210,2021-07-24,2021-07-02,2021-08-01,13572779,0.614130312,"0.0000252",8335455,17,2021-07-24,2021-07-02,2021-08-01,13572779,0.614130312,"0.00000204",8335455,6,2021-07-24,2021-06-18,2021-07-18,13572779,0.614130312,"0.00000072"
2021-08-11,2021-08-13,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf","80+","NON VACCINATI",418020,756,2021-07-24,2021-07-09,2021-08-08,4554107,0.091789675,"0.001808526",418020,220,2021-07-24,2021-07-02,2021-08-01,4554107,0.091789675,"0.000526291",418020,19,2021-07-24,2021-07-02,2021-08-01,4554107,0.091789675,"0.0000455",418020,54,2021-07-24,2021-06-18,2021-07-18,4554107,0.091789675,"0.00012918"
2021-08-11,2021-08-13,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf","80+","VACCINATI CON CICLO INCOMPLETO",136645,104,2021-07-24,2021-07-09,2021-08-08,4554107,0.030004785,"0.000761096",136645,26,2021-07-24,2021-07-02,2021-08-01,4554107,0.030004785,"0.000190274",136645,1,2021-07-24,2021-07-02,2021-08-01,4554107,0.030004785,"0.00000732",136645,5,2021-07-24,2021-06-18,2021-07-18,4554107,0.030004785,"0.0000366"
2021-08-11,2021-08-13,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf","80+","VACCINATI CON CICLO COMPLETO",3999442,2017,2021-07-24,2021-07-09,2021-08-08,4554107,0.878205541,"0.00050432",3999442,294,2021-07-24,2021-07-02,2021-08-01,4554107,0.878205541,"0.0000735",3999442,11,2021-07-24,2021-07-02,2021-08-01,4554107,0.878205541,"0.00000275",3999442,28,2021-07-24,2021-06-18,2021-07-18,4554107,0.878205541,"0.000007"
2021-08-18,2021-08-20,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf","12_39","NON VACCINATI",9409901,67101,2021-07-31,2021-07-16,2021-08-15,17435555,0.539696098,"0.007130893",9409901,1373,2021-07-31,2021-07-09,2021-08-08,17435555,0.539696098,"0.00014591",9409901,49,2021-07-31,2021-07-09,2021-08-08,17435555,0.539696098,"0.00000521",9409901,4,2021-07-31,2021-06-25,2021-07-25,17435555,0.539696098,"0.000000425"
2021-08-18,2021-08-20,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf","12_39","VACCINATI CON CICLO INCOMPLETO",4366588,14327,2021-07-31,2021-07-16,2021-08-15,17435555,0.250441583,"0.003281051",4366588,110,2021-07-31,2021-07-09,2021-08-08,17435555,0.250441583,"0.0000252",4366588,2,2021-07-31,2021-07-09,2021-08-08,17435555,0.250441583,"0.000000458",4366588,0,2021-07-31,2021-06-25,2021-07-25,17435555,0.250441583,"0"
2021-08-18,2021-08-20,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf","12_39","VACCINATI CON CICLO COMPLETO",3659066,7195,2021-07-31,2021-07-16,2021-08-15,17435555,0.209862319,"0.001966349",3659066,57,2021-07-31,2021-07-09,2021-08-08,17435555,0.209862319,"0.0000156",3659066,0,2021-07-31,2021-07-09,2021-08-08,17435555,0.209862319,"0",3659066,0,2021-07-31,2021-06-25,2021-07-25,17435555,0.209862319,"0"
2021-08-18,2021-08-20,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf","40_59","NON VACCINATI",5754829,21581,2021-07-31,2021-07-16,2021-08-15,18447460,0.311957798,"0.003750068",5754829,1455,2021-07-31,2021-07-09,2021-08-08,18447460,0.311957798,"0.000252831",5754829,121,2021-07-31,2021-07-09,2021-08-08,18447460,0.311957798,"0.000021",5754829,28,2021-07-31,2021-06-25,2021-07-25,18447460,0.311957798,"0.00000487"
2021-08-18,2021-08-20,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf","40_59","VACCINATI CON CICLO INCOMPLETO",3425683,5897,2021-07-31,2021-07-16,2021-08-15,18447460,0.18569944,"0.001721409",3425683,125,2021-07-31,2021-07-09,2021-08-08,18447460,0.18569944,"0.0000365",3425683,8,2021-07-31,2021-07-09,2021-08-08,18447460,0.18569944,"0.00000234",3425683,5,2021-07-31,2021-06-25,2021-07-25,18447460,0.18569944,"0.00000146"
2021-08-18,2021-08-20,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf","40_59","VACCINATI CON CICLO COMPLETO",9266948,9003,2021-07-31,2021-07-16,2021-08-15,18447460,0.502342762,"0.000971517",9266948,121,2021-07-31,2021-07-09,2021-08-08,18447460,0.502342762,"0.0000131",9266948,7,2021-07-31,2021-07-09,2021-08-08,18447460,0.502342762,"0.000000755",9266948,2,2021-07-31,2021-06-25,2021-07-25,18447460,0.502342762,"0.000000216"
2021-08-18,2021-08-20,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf","60_79","NON VACCINATI",2083299,5553,2021-07-31,2021-07-16,2021-08-15,13572779,0.153490969,"0.002665484",2083299,893,2021-07-31,2021-07-09,2021-08-08,13572779,0.153490969,"0.000428647",2083299,140,2021-07-31,2021-07-09,2021-08-08,13572779,0.153490969,"0.0000672",2083299,80,2021-07-31,2021-06-25,2021-07-25,13572779,0.153490969,"0.0000384"
2021-08-18,2021-08-20,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf","60_79","VACCINATI CON CICLO INCOMPLETO",2020243,2221,2021-07-31,2021-07-16,2021-08-15,13572779,0.1488452,"0.001099373",2020243,176,2021-07-31,2021-07-09,2021-08-08,13572779,0.1488452,"0.0000871",2020243,11,2021-07-31,2021-07-09,2021-08-08,13572779,0.1488452,"0.00000544",2020243,9,2021-07-31,2021-06-25,2021-07-25,13572779,0.1488452,"0.00000445"
2021-08-18,2021-08-20,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf","60_79","VACCINATI CON CICLO COMPLETO",9469237,6079,2021-07-31,2021-07-16,2021-08-15,13572779,0.697663831,"0.000641974",9469237,325,2021-07-31,2021-07-09,2021-08-08,13572779,0.697663831,"0.0000343",9469237,36,2021-07-31,2021-07-09,2021-08-08,13572779,0.697663831,"0.0000038",9469237,6,2021-07-31,2021-06-25,2021-07-25,13572779,0.697663831,"0.000000634"
2021-08-18,2021-08-20,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf","80+","NON VACCINATI",320296,1026,2021-07-31,2021-07-16,2021-08-15,4554107,0.070331242,"0.003203287",320296,331,2021-07-31,2021-07-09,2021-08-08,4554107,0.070331242,"0.001033419",320296,24,2021-07-31,2021-07-09,2021-08-08,4554107,0.070331242,"0.0000749",320296,65,2021-07-31,2021-06-25,2021-07-25,4554107,0.070331242,"0.000202937"
2021-08-18,2021-08-20,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf","80+","VACCINATI CON CICLO INCOMPLETO",127610,123,2021-07-31,2021-07-16,2021-08-15,4554107,0.028020861,"0.000963874",127610,33,2021-07-31,2021-07-09,2021-08-08,4554107,0.028020861,"0.0002586",127610,1,2021-07-31,2021-07-09,2021-08-08,4554107,0.028020861,"0.00000784",127610,5,2021-07-31,2021-06-25,2021-07-25,4554107,0.028020861,"0.0000392"
2021-08-18,2021-08-20,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf","80+","VACCINATI CON CICLO COMPLETO",4106201,2701,2021-07-31,2021-07-16,2021-08-15,4554107,0.901647897,"0.000657786",4106201,456,2021-07-31,2021-07-09,2021-08-08,4554107,0.901647897,"0.000111052",4106201,18,2021-07-31,2021-07-09,2021-08-08,4554107,0.901647897,"0.00000438",4106201,40,2021-07-31,2021-06-25,2021-07-25,4554107,0.901647897,"0.00000974"
2021-08-25,2021-08-27,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf","12_39","NON VACCINATI",8855576,70440,2021-08-07,2021-07-23,2021-08-22,17435555,0.507903304,"0.00795431",8855576,1578,2021-08-07,2021-07-16,2021-08-15,17435555,0.507903304,"0.000178193",8855576,57,2021-08-07,2021-07-16,2021-08-15,17435555,0.507903304,"0.00000644",8855576,3,2021-08-07,2021-07-02,2021-08-01,17435555,0.507903304,"0.000000339"
2021-08-25,2021-08-27,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf","12_39","VACCINATI CON CICLO INCOMPLETO",3910551,14014,2021-08-07,2021-07-23,2021-08-22,17435555,0.224286006,"0.003583638",3910551,120,2021-08-07,2021-07-16,2021-08-15,17435555,0.224286006,"0.0000307",3910551,4,2021-08-07,2021-07-16,2021-08-15,17435555,0.224286006,"0.00000102",3910551,0,2021-08-07,2021-07-02,2021-08-01,17435555,0.224286006,"0"
2021-08-25,2021-08-27,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf","12_39","VACCINATI CON CICLO COMPLETO",4669428,9428,2021-08-07,2021-07-23,2021-08-22,17435555,0.267810689,"0.002019091",4669428,74,2021-08-07,2021-07-16,2021-08-15,17435555,0.267810689,"0.0000158",4669428,1,2021-08-07,2021-07-16,2021-08-15,17435555,0.267810689,"0.000000214",4669428,0,2021-08-07,2021-07-02,2021-08-01,17435555,0.267810689,"0"
2021-08-25,2021-08-27,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf","40_59","NON VACCINATI",5530037,25710,2021-08-07,2021-07-23,2021-08-22,18447460,0.299772272,"0.004649155",5530037,1906,2021-08-07,2021-07-16,2021-08-15,18447460,0.299772272,"0.000344663",5530037,189,2021-08-07,2021-07-16,2021-08-15,18447460,0.299772272,"0.0000342",5530037,32,2021-08-07,2021-07-02,2021-08-01,18447460,0.299772272,"0.00000579"
2021-08-25,2021-08-27,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf","40_59","VACCINATI CON CICLO INCOMPLETO",2366086,5486,2021-08-07,2021-07-23,2021-08-22,18447460,0.128260801,"0.002318597",2366086,138,2021-08-07,2021-07-16,2021-08-15,18447460,0.128260801,"0.0000583",2366086,9,2021-08-07,2021-07-16,2021-08-15,18447460,0.128260801,"0.0000038",2366086,5,2021-08-07,2021-07-02,2021-08-01,18447460,0.128260801,"0.00000211"
2021-08-25,2021-08-27,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf","40_59","VACCINATI CON CICLO COMPLETO",10551337,12300,2021-08-07,2021-07-23,2021-08-22,18447460,0.571966927,"0.001165729",10551337,166,2021-08-07,2021-07-16,2021-08-15,18447460,0.571966927,"0.0000157",10551337,13,2021-08-07,2021-07-16,2021-08-15,18447460,0.571966927,"0.00000123",10551337,3,2021-08-07,2021-07-02,2021-08-01,18447460,0.571966927,"0.000000284"
2021-08-25,2021-08-27,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf","60_79","NON VACCINATI",2012350,6934,2021-08-07,2021-07-23,2021-08-22,13572779,0.148263668,"0.003445723",2012350,1257,2021-08-07,2021-07-16,2021-08-15,13572779,0.148263668,"0.000624643",2012350,224,2021-08-07,2021-07-16,2021-08-15,13572779,0.148263668,"0.000111313",2012350,110,2021-08-07,2021-07-02,2021-08-01,13572779,0.148263668,"0.0000547"
2021-08-25,2021-08-27,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf","60_79","VACCINATI CON CICLO INCOMPLETO",1281222,2052,2021-08-07,2021-07-23,2021-08-22,13572779,0.094396439,"0.001601596",1281222,204,2021-08-07,2021-07-16,2021-08-15,13572779,0.094396439,"0.000159223",1281222,15,2021-08-07,2021-07-16,2021-08-15,13572779,0.094396439,"0.0000117",1281222,13,2021-08-07,2021-07-02,2021-08-01,13572779,0.094396439,"0.0000101"
2021-08-25,2021-08-27,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf","60_79","VACCINATI CON CICLO COMPLETO",10279207,8454,2021-08-07,2021-07-23,2021-08-22,13572779,0.757339893,"0.000822437",10279207,461,2021-08-07,2021-07-16,2021-08-15,13572779,0.757339893,"0.0000448",10279207,49,2021-08-07,2021-07-16,2021-08-15,13572779,0.757339893,"0.00000477",10279207,18,2021-08-07,2021-07-02,2021-08-01,13572779,0.757339893,"0.00000175"
2021-08-25,2021-08-27,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf","80+","NON VACCINATI",310867,1321,2021-08-07,2021-07-23,2021-08-22,4554107,0.068260803,"0.004249406",310867,421,2021-08-07,2021-07-16,2021-08-15,4554107,0.068260803,"0.001354277",310867,30,2021-08-07,2021-07-16,2021-08-15,4554107,0.068260803,"0.0000965",310867,101,2021-08-07,2021-07-02,2021-08-01,4554107,0.068260803,"0.000324898"
2021-08-25,2021-08-27,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf","80+","VACCINATI CON CICLO INCOMPLETO",114534,151,2021-08-07,2021-07-23,2021-08-22,4554107,0.025149607,"0.001318386",114534,47,2021-08-07,2021-07-16,2021-08-15,4554107,0.025149607,"0.000410358",114534,2,2021-08-07,2021-07-16,2021-08-15,4554107,0.025149607,"0.0000175",114534,9,2021-08-07,2021-07-02,2021-08-01,4554107,0.025149607,"0.0000786"
2021-08-25,2021-08-27,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf","80+","VACCINATI CON CICLO COMPLETO",4128706,3712,2021-08-07,2021-07-23,2021-08-22,4554107,0.90658959,"0.000899071",4128706,648,2021-08-07,2021-07-16,2021-08-15,4554107,0.90658959,"0.00015695",4128706,32,2021-08-07,2021-07-16,2021-08-15,4554107,0.90658959,"0.00000775",4128706,71,2021-08-07,2021-07-02,2021-08-01,4554107,0.90658959,"0.0000172"
2021-09-01,2021-09-03,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf","12_39","NON VACCINATI",8165625,69504,2021-08-14,2021-07-30,2021-08-29,17435555,0.468331808,"0.00851178",8165625,1626,2021-08-14,2021-07-23,2021-08-22,17435555,0.468331808,"0.000199127",8165625,62,2021-08-14,2021-07-23,2021-08-22,17435555,0.468331808,"0.00000759",8165625,4,2021-08-14,2021-07-09,2021-08-08,17435555,0.468331808,"0.00000049"
2021-09-01,2021-09-03,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf","12_39","VACCINATI CON CICLO INCOMPLETO",3447156,12217,2021-08-14,2021-07-30,2021-08-29,17435555,0.197708418,"0.003544081",3447156,105,2021-08-14,2021-07-23,2021-08-22,17435555,0.197708418,"0.0000305",3447156,5,2021-08-14,2021-07-23,2021-08-22,17435555,0.197708418,"0.00000145",3447156,0,2021-08-14,2021-07-09,2021-08-08,17435555,0.197708418,"0"
2021-09-01,2021-09-03,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf","12_39","VACCINATI CON CICLO COMPLETO",5822774,11097,2021-08-14,2021-07-30,2021-08-29,17435555,0.333959774,"0.001905793",5822774,93,2021-08-14,2021-07-23,2021-08-22,17435555,0.333959774,"0.000016",5822774,2,2021-08-14,2021-07-23,2021-08-22,17435555,0.333959774,"0.000000343",5822774,0,2021-08-14,2021-07-09,2021-08-08,17435555,0.333959774,"0"
2021-09-01,2021-09-03,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf","40_59","NON VACCINATI",5263193,28701,2021-08-14,2021-07-30,2021-08-29,18447460,0.285307191,"0.005453154",5263193,2235,2021-08-14,2021-07-23,2021-08-22,18447460,0.285307191,"0.000424647",5263193,249,2021-08-14,2021-07-23,2021-08-22,18447460,0.285307191,"0.0000473",5263193,56,2021-08-14,2021-07-09,2021-08-08,18447460,0.285307191,"0.0000106"
2021-09-01,2021-09-03,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf","40_59","VACCINATI CON CICLO INCOMPLETO",1734907,4766,2021-08-14,2021-07-30,2021-08-29,18447460,0.094045847,"0.002747121",1734907,130,2021-08-14,2021-07-23,2021-08-22,18447460,0.094045847,"0.0000749",1734907,8,2021-08-14,2021-07-23,2021-08-22,18447460,0.094045847,"0.00000461",1734907,6,2021-08-14,2021-07-09,2021-08-08,18447460,0.094045847,"0.00000346"
2021-09-01,2021-09-03,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf","40_59","VACCINATI CON CICLO COMPLETO",11449360,14601,2021-08-14,2021-07-30,2021-08-29,18447460,0.620646962,"0.001275268",11449360,213,2021-08-14,2021-07-23,2021-08-22,18447460,0.620646962,"0.0000186",11449360,19,2021-08-14,2021-07-23,2021-08-22,18447460,0.620646962,"0.00000166",11449360,8,2021-08-14,2021-07-09,2021-08-08,18447460,0.620646962,"0.000000699"
2021-09-01,2021-09-03,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf","60_79","NON VACCINATI",1926937,8139,2021-08-14,2021-07-30,2021-08-29,13572779,0.141970705,"0.004223802",1926937,1562,2021-08-14,2021-07-23,2021-08-22,13572779,0.141970705,"0.000810613",1926937,286,2021-08-14,2021-07-23,2021-08-22,13572779,0.141970705,"0.000148422",1926937,164,2021-08-14,2021-07-09,2021-08-08,13572779,0.141970705,"0.0000851"
2021-09-01,2021-09-03,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf","60_79","VACCINATI CON CICLO INCOMPLETO",776230,1785,2021-08-14,2021-07-30,2021-08-29,13572779,0.057190204,"0.002299576",776230,195,2021-08-14,2021-07-23,2021-08-22,13572779,0.057190204,"0.000251214",776230,15,2021-08-14,2021-07-23,2021-08-22,13572779,0.057190204,"0.0000193",776230,18,2021-08-14,2021-07-09,2021-08-08,13572779,0.057190204,"0.0000232"
2021-09-01,2021-09-03,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf","60_79","VACCINATI CON CICLO COMPLETO",10869612,10274,2021-08-14,2021-07-30,2021-08-29,13572779,0.800839091,"0.000945204",10869612,607,2021-08-14,2021-07-23,2021-08-22,13572779,0.800839091,"0.0000558",10869612,66,2021-08-14,2021-07-23,2021-08-22,13572779,0.800839091,"0.00000607",10869612,40,2021-08-14,2021-07-09,2021-08-08,13572779,0.800839091,"0.00000368"
