data;pubblicazione;url;fascia;vaccino;popolazione_diagnosi;diagnosi;popolazione_giorno_diagnosi;diagnosi_start;diagnosi_end;totale;percentuale_popolazione;percentuale_diagnosi;popolazione_ospedalizzati;ospedalizzazioni;popolazione_giorno_ospedalizzati;ospedalizzazioni_start;ospedalizzazioni_end;totale;percentuale_popolazione;percentuale_ospedalizzazioni;popolazione_ricoveri;ricoveri;popolazione_giorno_ricoveri;ricoveri_start;ricoveri_end;totale;percentuale_popolazione;percentuale_ricoveri;popolazione_decessi;decessi;popolazione_giorno_decessi;decessi_start;decessi_end;totale;percentuale_popolazione;percentuale_decessi
16/03/22;18/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-marzo-2022.pdf;40-59;VACCINATI CON CICLO COMPLETO DA > 4 mesi;2.288.245;41.822;26/02/22;11/02/22;13/03/22;18.416.111;0,124252346;0,018276889;3.079.148;647;12/02/22;28/01/22;27/02/22;18.416.111;0,167198601;0,000210123;3.079.148;34;12/02/22;28/01/22;27/02/22;18.416.111;0,167198601;1,10E-05;3.942.305;55;05/02/22;21/01/22;20/02/22;18.416.111;0,214068269;1,40E-05
16/03/22;18/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-marzo-2022.pdf;40-59;VACCINATI CON CICLO COMPLETO DA <= 4 mesi;1.367.385;35.986;26/02/22;11/02/22;13/03/22;18.416.111;0,07424939;0,026317387;1.569.182;361;12/02/22;28/01/22;27/02/22;18.416.111;0,085207023;0,000230056;1.569.182;32;12/02/22;28/01/22;27/02/22;18.416.111;0,085207023;2,04E-05;1.738.696;30;05/02/22;21/01/22;20/02/22;18.416.111;0,094411681;1,73E-05
16/03/22;18/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-marzo-2022.pdf;40-59;VACCINATI CON CICLO COMPLETO + DOSE AGGIUNTIVA/BOOSTER;12.339.889;228.354;26/02/22;11/02/22;13/03/22;18.416.111;0,670059439;0,018505353;11.204.122;1.242;12/02/22;28/01/22;27/02/22;18.416.111;0,608386972;0,000110852;11.204.122;70;12/02/22;28/01/22;27/02/22;18.416.111;0,608386972;6,25E-06;10.117.021;53;05/02/22;21/01/22;20/02/22;18.416.111;0,549357082;5,24E-06
16/03/22;18/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-marzo-2022.pdf;60-79;NON VACCINATI;790.275;29.508;26/02/22;11/02/22;13/03/22;13.548.012;0,058331436;0,037338901;839.549;2.356;12/02/22;28/01/22;27/02/22;13.548.012;0,061968428;0,002806269;839.549;365;12/02/22;28/01/22;27/02/22;13.548.012;0,061968428;0,000434757;879.657;686;05/02/22;21/01/22;20/02/22;13.548.012;0,064928862;0,000779849
16/03/22;18/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-marzo-2022.pdf;60-79;VACCINATI CON CICLO INCOMPLETO;245.350;3.894;26/02/22;11/02/22;13/03/22;13.548.012;0,018109668;0,015871204;293.047;347;12/02/22;28/01/22;27/02/22;13.548.012;0,021630258;0,00118411;293.047;32;12/02/22;28/01/22;27/02/22;13.548.012;0,021630258;0,000109198;278.521;79;05/02/22;21/01/22;20/02/22;13.548.012;0,020558072;0,000283641
16/03/22;18/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-marzo-2022.pdf;60-79;VACCINATI CON CICLO COMPLETO DA > 4 mesi;820.656;13.098;26/02/22;11/02/22;13/03/22;13.548.012;0,060573906;0,015960402;1.276.083;1.596;12/02/22;28/01/22;27/02/22;13.548.012;0,094189686;0,001250702;1.276.083;130;12/02/22;28/01/22;27/02/22;13.548.012;0,094189686;0,000101874;1.781.675;482;05/02/22;21/01/22;20/02/22;13.548.012;0,131508224;0,000270532
16/03/22;18/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-marzo-2022.pdf;60-79;VACCINATI CON CICLO COMPLETO DA <= 4 mesi;501.955;8.150;26/02/22;11/02/22;13/03/22;13.548.012;0,037050085;0,016236515;503.669;412;12/02/22;28/01/22;27/02/22;13.548.012;0,037176598;0,000817998;503.669;42;12/02/22;28/01/22;27/02/22;13.548.012;0,037176598;8,34E-05;542.106;94;05/02/22;21/01/22;20/02/22;13.548.012;0,040013694;0,000173398
16/03/22;18/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-marzo-2022.pdf;60-79;VACCINATI CON CICLO COMPLETO + DOSE AGGIUNTIVA/BOOSTER;11.189.776;122.764;26/02/22;11/02/22;13/03/22;13.548.012;0,825934905;0,010971086;10.635.664;3.646;12/02/22;28/01/22;27/02/22;13.548.012;0,785035029;0,000342809;10.635.664;284;12/02/22;28/01/22;27/02/22;13.548.012;0,785035029;2,67E-05;10.066.053;532;05/02/22;21/01/22;20/02/22;13.548.012;0,742991149;5,29E-05
16/03/22;18/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-marzo-2022.pdf;80+;NON VACCINATI;155.563;6.626;26/02/22;11/02/22;13/03/22;4.598.912;0,033826044;0,042593676;170.095;2.422;12/02/22;28/01/22;27/02/22;4.598.912;0,036985922;0,014239102;170.095;65;12/02/22;28/01/22;27/02/22;4.598.912;0,036985922;0,000382139;181.063;1.329;05/02/22;21/01/22;20/02/22;4.598.912;0,039370834;0,007339987
16/03/22;18/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-marzo-2022.pdf;80+;VACCINATI CON CICLO INCOMPLETO;96.224;1.082;26/02/22;11/02/22;13/03/22;4.598.912;0,02092321;0,011244596;102.423;353;12/02/22;28/01/22;27/02/22;4.598.912;0,022271137;0,003446492;102.423;12;12/02/22;28/01/22;27/02/22;4.598.912;0,022271137;0,000117161;97.020;161;05/02/22;21/01/22;20/02/22;4.598.912;0,021096294;0,001659452
16/03/22;18/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-marzo-2022.pdf;80+;VACCINATI CON CICLO COMPLETO DA > 4 mesi;350.165;3.926;26/02/22;11/02/22;13/03/22;4.598.912;0,076140835;0,011211857;450.376;1.603;12/02/22;28/01/22;27/02/22;4.598.912;0,097930989;0,003559248;450.376;33;12/02/22;28/01/22;27/02/22;4.598.912;0,097930989;7,33E-05;540.230;943;05/02/22;21/01/22;20/02/22;4.598.912;0,117469088;0,001745553
16/03/22;18/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-marzo-2022.pdf;80+;VACCINATI CON CICLO COMPLETO DA <= 4 mesi;92.313;1.717;26/02/22;11/02/22;13/03/22;4.598.912;0,020072791;0,018599764;85.260;296;12/02/22;28/01/22;27/02/22;4.598.912;0,018539168;0,003471734;85.260;11;12/02/22;28/01/22;27/02/22;4.598.912;0,018539168;0,000129017;88.216;137;05/02/22;21/01/22;20/02/22;4.598.912;0,019181928;0,001553006
16/03/22;18/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-marzo-2022.pdf;80+;VACCINATI CON CICLO COMPLETO + DOSE AGGIUNTIVA/BOOSTER;3.904.647;43.901;26/02/22;11/02/22;13/03/22;4.598.912;0,84903712;0,01124327;3.790.758;5.305;12/02/22;28/01/22;27/02/22;4.598.912;0,824272785;0,001399456;3.790.758;140;12/02/22;28/01/22;27/02/22;4.598.912;0,824272785;3,69E-05;3.692.383;1.765;05/02/22;21/01/22;20/02/22;4.598.912;0,802881856;0,000478011
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;5_11;NON VACCINATI;2.320.530;100.930;05/03/22;18/02/22;20/03/22;3.656.069;0,634706292;0,043494374;2.423.206;258;19/02/22;04/02/22;06/03/22;3.656.069;0,662790008;0,000106471;2.423.206;5;19/02/22;04/02/22;06/03/22;3.656.069;0,662790008;2,06338E-06;2.526.759;1;05/03/22;28/01/22;27/02/22;3.656.069;0,691113598;3,95764E-07
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;5_11;VACCINATI CON CICLO INCOMPLETO;332.927;12.211;05/03/22;18/02/22;20/03/22;3.656.069;0,091061465;0,03667771;564.973;45;19/02/22;04/02/22;06/03/22;3.656.069;0,15453018;7,96498E-05;564.973;0;19/02/22;04/02/22;06/03/22;3.656.069;0,15453018;0;670.094;0;05/03/22;28/01/22;27/02/22;3.656.069;0,183282646;0
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;5_11;VACCINATI CON CICLO COMPLETO DA > 4 mesi;0;0;05/03/22;18/02/22;20/03/22;3.656.069;0;#DIV/0!;0;0;19/02/22;04/02/22;06/03/22;3.656.069;0;#DIV/0!;0;0;19/02/22;04/02/22;06/03/22;3.656.069;0;#DIV/0!;0;0;05/03/22;28/01/22;27/02/22;3.656.069;0;#DIV/0!
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;5_11;VACCINATI CON CICLO COMPLETO DA <= 4 mesi;1.002.612;47.975;05/03/22;18/02/22;20/03/22;3.656.069;0,274232242;0,047850016;667.890;33;19/02/22;04/02/22;06/03/22;3.656.069;0,182679813;4,94093E-05;667.890;0;19/02/22;04/02/22;06/03/22;3.656.069;0,182679813;0;459.216;0;05/03/22;28/01/22;27/02/22;3.656.069;0,125603756;0
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;5_11;VACCINATI CON CICLO COMPLETO + DOSE AGGIUNTIVA/BOOSTER;0;0;05/03/22;18/02/22;20/03/22;3.656.069;0;#DIV/0!;0;0;19/02/22;04/02/22;06/03/22;3.656.069;0;#DIV/0!;0;0;19/02/22;04/02/22;06/03/22;3.656.069;0;#DIV/0!;0;0;05/03/22;28/01/22;27/02/22;3.656.069;0;#DIV/0!
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;12_39;NON VACCINATI;1.857.433;90.861;05/03/22;18/02/22;20/03/22;17.446.910;0,106462004;0,048917511;1.922.079;705;19/02/22;04/02/22;06/03/22;17.446.910;0,110167302;0,00036679;1.922.079;15;19/02/22;04/02/22;06/03/22;17.446.910;0,110167302;7,80405E-06;1.978.504;9;05/03/22;28/01/22;27/02/22;17.446.910;0,113401399;4,54889E-06
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;12_39;VACCINATI CON CICLO INCOMPLETO;522.606;15.289;05/03/22;18/02/22;20/03/22;17.446.910;0,029954072;0,029255309;643.487;144;19/02/22;04/02/22;06/03/22;17.446.910;0,036882577;0,000223781;643.487;2;19/02/22;04/02/22;06/03/22;17.446.910;0,036882577;3,10807E-06;699.991;0;05/03/22;28/01/22;27/02/22;17.446.910;0,040121202;0
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;12_39;VACCINATI CON CICLO COMPLETO DA > 4 mesi;4.110.180;84.669;05/03/22;18/02/22;20/03/22;17.446.910;0,235582117;0,020599828;4.540.622;424;19/02/22;04/02/22;06/03/22;17.446.910;0,26025365;9,33793E-05;4.540.622;6;19/02/22;04/02/22;06/03/22;17.446.910;0,26025365;1,3214E-06;5.207.390;7;05/03/22;28/01/22;27/02/22;17.446.910;0,298470617;1,34424E-06
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;12_39;VACCINATI CON CICLO COMPLETO DA <= 4 mesi;1.991.889;70.486;05/03/22;18/02/22;20/03/22;17.446.910;0,114168583;0,03538651;2.403.265;410;19/02/22;04/02/22;06/03/22;17.446.910;0,137747315;0,000170601;2.403.265;8;19/02/22;04/02/22;06/03/22;17.446.910;0,137747315;3,3288E-06;2.614.230;1;05/03/22;28/01/22;27/02/22;17.446.910;0,149839141;3,82522E-07
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;12_39;VACCINATI CON CICLO COMPLETO + DOSE AGGIUNTIVA/BOOSTER;8.964.802;264.450;05/03/22;18/02/22;20/03/22;17.446.910;0,513833223;0,029498699;7.937.457;625;19/02/22;04/02/22;06/03/22;17.446.910;0,454949157;7,87406E-05;7.937.457;14;19/02/22;04/02/22;06/03/22;17.446.910;0,454949157;1,76379E-06;6.946.795;9;05/03/22;28/01/22;27/02/22;17.446.910;0,398167641;1,29556E-06
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;40-59;NON VACCINATI;1.991.127;74.934;05/03/22;18/02/22;20/03/22;18.416.111;0,108118755;0,037633963;2.029.606;784;19/02/22;04/02/22;06/03/22;18.416.111;0,110208176;0,000386282;2.029.606;64;19/02/22;04/02/22;06/03/22;18.416.111;0,110208176;3,15332E-05;2.074.104;62;05/03/22;28/01/22;27/02/22;18.416.111;0,11262443;2,98924E-05
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;40-59;VACCINATI CON CICLO INCOMPLETO;364.691;10.071;05/03/22;18/02/22;20/03/22;18.416.111;0,019802824;0,027615159;466.450;117;19/02/22;04/02/22;06/03/22;18.416.111;0,025328366;0,000250831;466.450;6;19/02/22;04/02/22;06/03/22;18.416.111;0,025328366;1,28631E-05;488.629;8;05/03/22;28/01/22;27/02/22;18.416.111;0,026532692;1,63723E-05
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;40-59;VACCINATI CON CICLO COMPLETO DA > 4 mesi;2.247.514;41.404;05/03/22;18/02/22;20/03/22;18.416.111;0,122040641;0,018422132;2.481.249;431;19/02/22;04/02/22;06/03/22;18.416.111;0,134732518;0,000173703;2.481.249;22;19/02/22;04/02/22;06/03/22;18.416.111;0,134732518;8,8665E-06;3.079.305;39;05/03/22;28/01/22;27/02/22;18.416.111;0,167207126;1,26652E-05
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;40-59;VACCINATI CON CICLO COMPLETO DA <= 4 mesi;1.228.516;34.012;05/03/22;18/02/22;20/03/22;18.416.111;0,066708764;0,027685435;1.481.664;289;19/02/22;04/02/22;06/03/22;18.416.111;0,080454771;0,000195051;1.481.664;24;19/02/22;04/02/22;06/03/22;18.416.111;0,080454771;1,6198E-05;1.569.791;24;05/03/22;28/01/22;27/02/22;18.416.111;0,085240092;1,52887E-05
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;40-59;VACCINATI CON CICLO COMPLETO + DOSE AGGIUNTIVA/BOOSTER;12.584.263;279.017;05/03/22;18/02/22;20/03/22;18.416.111;0,683329016;0,022171898;11.957.142;1.164;19/02/22;04/02/22;06/03/22;18.416.111;0,649276169;9,73477E-05;11.957.142;66;19/02/22;04/02/22;06/03/22;18.416.111;0,649276169;5,51971E-06;11.204.282;51;05/03/22;28/01/22;27/02/22;18.416.111;0,60839566;4,55183E-06
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;60-79;NON VACCINATI;781.146;28.039;05/03/22;18/02/22;20/03/22;13.548.012;0,057657611;0,035894698;806.772;1.690;19/02/22;04/02/22;06/03/22;13.548.012;0,059549106;0,002094768;806.772;245;19/02/22;04/02/22;06/03/22;13.548.012;0,059549106;0,000303679;839.491;485;05/03/22;28/01/22;27/02/22;13.548.012;0,061964146;0,000577731
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;60-79;VACCINATI CON CICLO INCOMPLETO;205.603;3.254;05/03/22;18/02/22;20/03/22;13.548.012;0,01517588;0,015826617;285.162;265;19/02/22;04/02/22;06/03/22;13.548.012;0,021048254;0,000929296;285.162;25;19/02/22;04/02/22;06/03/22;13.548.012;0,021048254;8,76695E-05;292.692;57;05/03/22;28/01/22;27/02/22;13.548.012;0,021604055;0,000194744
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;60-79;VACCINATI CON CICLO COMPLETO DA > 4 mesi;759.186;12.267;05/03/22;18/02/22;20/03/22;13.548.012;0,056036709;0,016158096;959.312;1.036;19/02/22;04/02/22;06/03/22;13.548.012;0,070808322;0,001079941;959.312;82;19/02/22;04/02/22;06/03/22;13.548.012;0,070808322;8,54779E-05;1.276.087;330;05/03/22;28/01/22;27/02/22;13.548.012;0,094189982;0,000258603
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;60-79;VACCINATI CON CICLO COMPLETO DA <= 4 mesi;503.102;8.600;05/03/22;18/02/22;20/03/22;13.548.012;0,037134747;0,017093949;496.617;328;19/02/22;04/02/22;06/03/22;13.548.012;0,036656079;0,000660469;496.617;37;19/02/22;04/02/22;06/03/22;13.548.012;0,036656079;7,45041E-05;503.872;69;05/03/22;28/01/22;27/02/22;13.548.012;0,037191582;0,00013694
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;60-79;VACCINATI CON CICLO COMPLETO + DOSE AGGIUNTIVA/BOOSTER;11.298.975;153.392;05/03/22;18/02/22;20/03/22;13.548.012;0,833995054;0,013575745;11.000.149;3.282;19/02/22;04/02/22;06/03/22;13.548.012;0,811938239;0,00029836;11.000.149;245;19/02/22;04/02/22;06/03/22;13.548.012;0,811938239;2,22724E-05;10.635.870;469;05/03/22;28/01/22;27/02/22;13.548.012;0,785050235;4,40961E-05
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;80+;NON VACCINATI;151.967;6.314;05/03/22;18/02/22;20/03/22;4.598.942;0,033043904;0,041548494;161.416;1.810;19/02/22;04/02/22;06/03/22;4.598.942;0,035098507;0,011213263;161.416;52;19/02/22;04/02/22;06/03/22;4.598.942;0,035098507;0,000322149;170.098;995;05/03/22;28/01/22;27/02/22;4.598.942;0,036986333;0,005849569
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;80+;VACCINATI CON CICLO INCOMPLETO;87.844;955;05/03/22;18/02/22;20/03/22;4.598.942;0,019100915;0,010871545;102.550;285;19/02/22;04/02/22;06/03/22;4.598.942;0,022298607;0,002779132;102.550;12;19/02/22;04/02/22;06/03/22;4.598.942;0,022298607;0,000117016;102.312;141;05/03/22;28/01/22;27/02/22;4.598.942;0,022246856;0,001378137
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;80+;VACCINATI CON CICLO COMPLETO DA > 4 mesi;329.253;3.515;05/03/22;18/02/22;20/03/22;4.598.942;0,071593206;0,010675681;387.578;1.099;19/02/22;04/02/22;06/03/22;4.598.942;0,08427547;0,002835558;387.578;19;19/02/22;04/02/22;06/03/22;4.598.942;0,08427547;4,90224E-05;450.326;628;05/03/22;28/01/22;27/02/22;4.598.942;0,097919478;0,001394545
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;80+;VACCINATI CON CICLO COMPLETO DA <= 4 mesi;97.667;1.697;05/03/22;18/02/22;20/03/22;4.598.942;0,021236841;0,017375367;87.072;233;19/02/22;04/02/22;06/03/22;4.598.942;0,01893305;0,002675946;87.072;7;19/02/22;04/02/22;06/03/22;4.598.942;0,01893305;8,03932E-05;85.326;108;05/03/22;28/01/22;27/02/22;4.598.942;0,018553398;0,001265734
23/03/22;26/03/22;https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo-2022.pdf;80+;VACCINATI CON CICLO COMPLETO + DOSE AGGIUNTIVA/BOOSTER;3.932.211;50.811;05/03/22;18/02/22;20/03/22;4.598.942;0,855025134;0,012921738;3.860.326;4.741;19/02/22;04/02/22;06/03/22;4.598.942;0,839394365;0,001228135;3.860.326;127;19/02/22;04/02/22;06/03/22;4.598.942;0,839394365;3,28988E-05;3.790.880;1.493;05/03/22;28/01/22;27/02/22;4.598.942;0,824293935;0,00039384
