"date","url","region","number_laboratories","number_detections_variant","number_sequenced","n_B-1-1-7","n_P-1","n_B-1-351","n_B-1-617-2","n_B-1-1-529","n_BA-1","n_BA-2","n_BA-3","n_BA-4","n_BA-5","n_XJ","n_XL","n_XM","n_XN","n_XQ","n_XT","n_P-2","n_B-1-525","percent_B-1-1-7","percent_P-1","percent_B-1-351","percent_B-1-617-2","percent_B-1-1-529","percent_BA-1","percent_BA-2","percent_BA-3","percent_BA-4","percent_BA-5","percent_XJ","percent_XL","percent_XM","percent_XN","percent_XQ","percent_XT","percent_P-2","percent_B-1-525"
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Veneto",13,254,254,0,0,0,0,254,26,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"10.2",89.8,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","ITALIA",116,8348,2018,0,0,0,0,1986,225,1741,2,0,0,7,11,0,0,0,0,0,0,0,0,0,0,100,"11.8",86.6,0.2,0,0,0.5,0.9,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Abruzzo",2,2273,64,0,0,0,0,64,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"3.13",96.88,0,0,0,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Basilicata",2,175,14,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",100,0,0,0,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Calabria",4,2284,38,0,0,0,0,35,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",97.14,0,2.86,0,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Campania",3,584,130,0,0,0,0,128,8,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"6.25",93.75,0,0,0,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Emilia-Romagna",3,177,177,0,0,0,0,174,3,164,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"1.72",94.25,0,4.02,0,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Friuli-Venezia Giulia",7,119,68,0,0,0,0,68,0,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,"0",98.53,0,0,0,0,0,"0",0,0,1.47,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Lazio",1,109,109,0,0,0,0,109,3,104,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,"2.75",95.41,0.92,0,0.92,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Liguria",7,1638,46,0,0,0,0,45,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"2.22",97.78,0,0,0,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Lombardia",16,317,315,0,0,0,0,314,11,292,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,100,"3.5",92.99,0,0.96,0,0,0.32,"0.32",0.96,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Marche",5,64,64,0,0,0,0,63,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"1.59",98.41,0,0,0,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Molise",1,22,22,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",100,0,0,0,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","P.A. Bolzano",1,23,15,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",100,0,0,0,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","P.A. Trento",1,17,17,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",100,0,0,0,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Piemonte",11,109,109,0,0,0,0,90,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"1.11",98.89,0,0,0,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Puglia",10,63,62,0,0,0,0,62,4,56,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,"6.45",90.32,0,0,3.23,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Sardegna",10,939,61,0,0,0,0,61,0,40,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,100,"0",65.57,0,0,0,19.67,14.75,"14.75",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Sicilia",6,102,102,0,0,0,0,85,11,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,"12.94",85.88,0,0,0,0,0,"0",0,1.18,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Toscana",3,200,97,0,0,0,0,97,1,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"1.03",97.94,0,1.03,0,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Umbria",4,416,54,0,0,0,0,54,1,50,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,100,"1.85",92.59,0,0,5.56,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Valle d'Aosta",1,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",100,0,0,0,0,0,"0",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","Veneto",14,233,233,0,0,0,0,233,2,230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,"0,86",98.71,0,0,0,0,0.43,"0,43",0,0,0,0,0
"03/05/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_16/Flash_survey_n_16.pdf","ITALIA",112,9866,1799,0,0,0,0,1745,49,1645,1,12,6,12,0,11,3,1,1,0,0,0,0,0,0,100,"3.52",93.83,0.07,0.47,0.41,0.66,0.59,"0.15",0.09,0.03,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Abruzzo",2,657,40,0,0,0,0,40,0,22,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",55,0,27.5,17.5,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Basilicata",2,87,10,0,0,0,0,10,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",20,0,10,70,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Calabria",4,802,40,0,0,0,0,37,0,29,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",78.4,0,10.8,10.8,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Campania",3,221,80,0,0,0,0,75,1,64,0,2,6,0,1,1,0,0,0,0,0,0,0,0,0,100,"1.3",85.3,0,2.7,8,0,1.3,"1.3",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Emilia-Romagna",3,99,99,0,0,0,0,99,1,48,0,32,18,0,0,0,0,0,0,0,0,0,0,0,0,100,"1",48.5,0,32.3,18.2,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Friuli-Venezia Giulia",5,47,46,0,0,0,0,45,0,24,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",53.3,0,15.6,31.1,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Lazio",1,79,79,0,0,0,0,77,0,46,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",59.7,0,7.8,32.5,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Liguria",7,745,46,0,0,0,0,46,0,32,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",69.6,0,4.3,26.1,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Lombardia",17,260,258,0,0,0,0,258,1,147,0,39,57,1,0,0,0,0,0,0,0,0,0,0,0,100,"0.4",57,0,15.1,22.1,0.4,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Marche",5,26,26,0,0,0,0,26,0,15,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",57.7,0,19.2,23.1,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Molise",1,17,6,0,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",50,0,0,50,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","P.A. Bolzano",1,10,7,0,0,0,0,7,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",85.7,0,0,14.3,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","P.A. Trento",1,10,10,0,0,0,0,10,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",50,0,30,20,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Piemonte",11,63,53,0,0,0,0,53,0,26,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",49.1,0,17,20.8,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Puglia",10,47,46,0,0,0,0,46,0,28,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",60.9,0,6.5,32.6,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Sardegna",10,385,52,0,0,0,0,52,0,42,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",80.8,0,5.8,13.5,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Sicilia",4,120,120,0,0,0,0,120,0,78,0,7,33,0,0,0,0,0,1,0,0,0,0,0,0,100,"0",65,0,5.8,27.5,0,0,"0",0,0,0.8,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Toscana",3,102,89,0,0,0,0,89,0,47,0,24,18,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",52.8,0,27,20.2,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Umbria",4,106,48,0,0,0,0,48,0,31,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",64.6,0,10.4,25,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Valle d'Aosta",1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,100,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","Veneto",11,98,98,0,0,0,0,98,1,72,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,100,"1",73.5,0,2,22.4,0,0,"0",0,0,0,0,0
"07/06/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_17/Flash_survey_n_17.pdf","ITALIA",106,3982,1243,0,0,0,0,1243,4,767,0,165,281,1,1,1,0,0,1,0,0,0,0,0,0,100,"0.32",62.98,0,11.41,23.15,0.06,0.12,"0.12",0,0,0.09,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Abruzzo",2,103,39,0,0,0,0,39,0,4,0,6,29,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",10.3,0,15.4,74.4,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Basilicata",2,191,11,0,0,0,0,11,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",9.1,0,0,90.9,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Calabria",4,167,35,0,0,0,0,30,0,10,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",33.3,0,10,56.7,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Campania",3,706,135,0,0,0,0,130,4,13,0,22,91,0,0,0,0,0,0,0,0,0,0,0,0,100,"3.1",10,0,16.9,70,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Emilia-Romagna",3,154,154,0,0,0,0,147,0,7,0,21,119,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",4.8,0,14.3,81,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Friuli-Venezia Giulia",7,219,69,0,0,0,0,61,0,5,0,9,47,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",8.2,0,14.8,77,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Lazio",1,164,164,0,0,0,0,163,0,21,0,17,125,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",12.9,0,10.4,76.7,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Liguria",6,535,45,0,0,0,0,44,0,6,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",13.6,0,2.3,84.1,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Lombardia",17,385,384,0,0,0,0,335,4,26,0,51,249,0,0,0,0,0,0,0,0,0,0,0,0,100,"1.2",7.8,0,15.2,74.3,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Marche",5,62,62,0,0,0,0,61,0,2,0,14,45,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",3.3,0,23,73.8,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Molise",1,32,29,0,0,0,0,29,0,3,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",10.3,0,6.9,82.8,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","P.A. Bolzano",1,32,24,0,0,0,0,24,0,3,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",12.5,0,8.3,79.2,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","P.A. Trento",1,16,16,0,0,0,0,12,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,41.7,58.3,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Piemonte",11,92,92,0,0,0,0,88,0,6,0,11,70,0,0,0,1,0,0,0,0,0,0,0,0,100,"0",6.8,0,12.5,79.5,0,0,"0",1.1,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Puglia",11,72,72,0,0,0,0,65,0,6,0,6,53,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",9.2,0,9.2,81.5,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Sardegna",10,385,63,0,0,0,0,61,0,11,0,9,41,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",18,0,14.8,67.2,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Sicilia",4,147,147,0,0,0,0,147,0,15,0,14,118,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",10.2,0,9.5,80.3,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Toscana",3,138,77,0,0,0,0,77,0,11,0,10,56,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",14.3,0,13,72.7,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Umbria",4,180,48,0,0,0,0,48,0,2,0,7,39,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",4.2,0,14.6,81.3,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Valle d'Aosta",1,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,100,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","Veneto",11,207,207,0,0,0,0,207,1,20,0,29,157,0,0,0,0,0,0,0,0,0,0,0,0,100,"0.5",9.7,0,14,75.8,0,0,"0",0,0,0,0,0
"05/07/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_18/Flash_survey_n_18.pdf","ITALIA",108,3990,1876,0,0,0,0,1782,9,172,0,239,1356,0,0,0,1,0,0,0,0,0,0,0,0,100,"0.65",10.32,0,13.22,75.53,0,0,"0",0.06,0,0,0,0
